     1	PACKERS
     2	PATRIOTS
     3	CARDINALS
     4	BENGALS
     5	BRONCOS
     6	CHIEFS
     7	BILLS
     8	STEELERS
     9	JETS
    10	FALCONS
    11	SEAHAWKS
    12	CHARGERS
    13	COWBOYS
    14	PANTHERS
    15	RAMS
    16	VIKINGS
    17	COLTS
    18	JAGUARS
    19	DOLPHINS
    20	REDSKINS
    21	RAIDERS
    22	RAVENS
    23	49ERS
    24	LIONS
    25	BROWNS
    26	TITANS
    27	GIANTS
    28	EAGLES
    29	TEXANS
    30	BUCCANEERS
    31	SAINTS
    32	BEARS
