     1	PACKERS
     2	PATRIOTS
     3	BENGALS
     4	BRONCOS
     5	FALCONS
     6	CARDINALS
     7	PANTHERS
     8	SEAHAWKS
     9	JETS
    10	BILLS
    11	VIKINGS
    12	RAMS
    13	STEELERS
    14	COLTS
    15	GIANTS
    16	CHARGERS
    17	CHIEFS
    18	COWBOYS
    19	RAIDERS
    20	REDSKINS
    21	RAVENS
    22	EAGLES
    23	TITANS
    24	LIONS
    25	JAGUARS
    26	BROWNS
    27	DOLPHINS
    28	SAINTS
    29	49ERS
    30	TEXANS
    31	BEARS
    32	BUCCANEERS
