     1	PACKERS
     2	PATRIOTS
     3	SEAHAWKS
     4	CHIEFS
     5	CARDINALS
     6	BILLS
     7	BENGALS
     8	COWBOYS
     9	BRONCOS
    10	COLTS
    11	CHARGERS
    12	RAMS
    13	STEELERS
    14	DOLPHINS
    15	PANTHERS
    16	LIONS
    17	RAVENS
    18	FALCONS
    19	EAGLES
    20	JETS
    21	49ERS
    22	GIANTS
    23	SAINTS
    24	VIKINGS
    25	TEXANS
    26	TITANS
    27	BEARS
    28	JAGUARS
    29	REDSKINS
    30	RAIDERS
    31	BROWNS
    32	BUCCANEERS
