     1	PATRIOTS
     2	PACKERS
     3	BENGALS
     4	PANTHERS
     5	BRONCOS
     6	FALCONS
     7	JETS
     8	STEELERS
     9	CARDINALS
    10	VIKINGS
    11	EAGLES
    12	GIANTS
    13	RAMS
    14	SEAHAWKS
    15	RAIDERS
    16	BILLS
    17	DOLPHINS
    18	REDSKINS
    19	SAINTS
    20	COLTS
    21	CHARGERS
    22	COWBOYS
    23	BROWNS
    24	49ERS
    25	BEARS
    26	BUCCANEERS
    27	CHIEFS
    28	JAGUARS
    29	RAVENS
    30	TITANS
    31	LIONS
    32	TEXANS
