     1	PATRIOTS
     2	PANTHERS
     3	BENGALS
     4	CARDINALS
     5	VIKINGS
     6	PACKERS
     7	STEELERS
     8	BRONCOS
     9	FALCONS
    10	GIANTS
    11	BILLS
    12	RAIDERS
    13	JETS
    14	DOLPHINS
    15	EAGLES
    16	SEAHAWKS
    17	REDSKINS
    18	BUCCANEERS
    19	BEARS
    20	SAINTS
    21	COLTS
    22	CHIEFS
    23	TEXANS
    24	RAMS
    25	49ERS
    26	COWBOYS
    27	JAGUARS
    28	LIONS
    29	RAVENS
    30	TITANS
    31	CHARGERS
    32	BROWNS
