     1	PACKERS
     2	PATRIOTS
     3	CARDINALS
     4	BENGALS
     5	BRONCOS
     6	BILLS
     7	FALCONS
     8	SEAHAWKS
     9	STEELERS
    10	PANTHERS
    11	VIKINGS
    12	CHIEFS
    13	JETS
    14	COLTS
    15	COWBOYS
    16	RAIDERS
    17	RAMS
    18	CHARGERS
    19	GIANTS
    20	EAGLES
    21	REDSKINS
    22	RAVENS
    23	LIONS
    24	TITANS
    25	TEXANS
    26	JAGUARS
    27	DOLPHINS
    28	BROWNS
    29	49ERS
    30	BUCCANEERS
    31	SAINTS
    32	BEARS
