     1	PANTHERS
     2	CARDINALS
     3	PATRIOTS
     4	CHIEFS
     5	JETS
     6	SEAHAWKS
     7	STEELERS
     8	BRONCOS
     9	BENGALS
    10	PACKERS
    11	VIKINGS
    12	REDSKINS
    13	RAIDERS
    14	BILLS
    15	TEXANS
    16	RAMS
    17	FALCONS
    18	LIONS
    19	GIANTS
    20	SAINTS
    21	BEARS
    22	COLTS
    23	EAGLES
    24	BUCCANEERS
    25	JAGUARS
    26	DOLPHINS
    27	BROWNS
    28	RAVENS
    29	49ERS
    30	CHARGERS
    31	COWBOYS
    32	TITANS
