     1	PATRIOTS
     2	PANTHERS
     3	CARDINALS
     4	BENGALS
     5	BRONCOS
     6	PACKERS
     7	STEELERS
     8	VIKINGS
     9	GIANTS
    10	SEAHAWKS
    11	BILLS
    12	BUCCANEERS
    13	CHIEFS
    14	TEXANS
    15	JETS
    16	COLTS
    17	FALCONS
    18	RAIDERS
    19	BEARS
    20	COWBOYS
    21	DOLPHINS
    22	REDSKINS
    23	SAINTS
    24	EAGLES
    25	JAGUARS
    26	RAMS
    27	LIONS
    28	49ERS
    29	RAVENS
    30	TITANS
    31	BROWNS
    32	CHARGERS
