     1	PANTHERS
     2	PATRIOTS
     3	CARDINALS
     4	BENGALS
     5	BRONCOS
     6	PACKERS
     7	VIKINGS
     8	SEAHAWKS
     9	STEELERS
    10	CHIEFS
    11	TEXANS
    12	COLTS
    13	BILLS
    14	JETS
    15	BEARS
    16	GIANTS
    17	RAIDERS
    18	BUCCANEERS
    19	REDSKINS
    20	LIONS
    21	FALCONS
    22	DOLPHINS
    23	SAINTS
    24	EAGLES
    25	RAVENS
    26	COWBOYS
    27	CHARGERS
    28	49ERS
    29	JAGUARS
    30	RAMS
    31	TITANS
    32	BROWNS
